Label,Score
Customer_Privacy,1209.1861857324839
Data_Security,189.70500283280853
Business_Ethics,81.09326925914502
Management_Of_Legal_And_Regulatory_Framework,50.699643226224
Selling_Practices_And_Product_Labeling,36.61093162960606
Director_Removal,29.35669448808767
Business_Model_Resilience,24.60650180198718
Labor_Practices,21.397840096382424
Waste_And_Hazardous_Materials_Management,19.032280613435432
Human_Rights_And_Community_Relations,17.109532498172484
Product_Quality_And_Safety,15.667802460142411
Access_And_Affordability,14.363050370593555
Product_Design_And_Lifecycle_Management,13.23090533784125
Systemic_Risk_Management,12.18622207106091
Critical_Incident_Risk_Management,11.23045209175325
Air_Quality,10.403092836495489
Competitive_Behavior,9.615007518907078
Energy_Management,8.890154701133724
Employee_Engagement_Inclusion_And_Diversity,8.231843924411805
Physical_Impacts_Of_Climate_Change,7.53356439108029
Water_And_Wastewater_Management,6.895253014256014
Customer_Welfare,6.26998175602057
Supply_Chain_Management,5.698031343825278
Ecological_Impacts,5.107509817855316
Employee_Health_And_Safety,4.393772731593344
GHG_Emissions,3.4854733323008986
