Label,Score
Management_Of_Legal_And_Regulatory_Framework,506.7750919982791
Labor_Practices,95.70202131662518
Director_Removal,44.686561616370454
Business_Ethics,27.182630567171145
Systemic_Risk_Management,20.0742435347056
Competitive_Behavior,16.01651412487263
Product_Quality_And_Safety,13.205989759007934
Data_Security,11.578667268506251
Selling_Practices_And_Product_Labeling,10.17380796233192
Energy_Management,9.215435163117945
GHG_Emissions,8.441940237767994
Physical_Impacts_Of_Climate_Change,7.802072208723985
Waste_And_Hazardous_Materials_Management,7.235137060692068
Human_Rights_And_Community_Relations,6.699166978534777
Business_Model_Resilience,6.183157878374914
Ecological_Impacts,5.739797372778412
Access_And_Affordability,5.303333339717938
Air_Quality,4.963553303852677
Supply_Chain_Management,4.6104682275909
Product_Design_And_Lifecycle_Management,4.264308823039755
Customer_Welfare,3.9219175893522333
Customer_Privacy,3.583873608877184
Employee_Engagement_Inclusion_And_Diversity,3.245132508134702
Employee_Health_And_Safety,2.934942573629087
Water_And_Wastewater_Management,2.5090804586798185
Critical_Incident_Risk_Management,1.951156613024068
