Label,Score
Human_Rights_And_Community_Relations,809.9536042064428
Labor_Practices,154.67269852245227
Access_And_Affordability,71.17765869514551
Employee_Engagement_Inclusion_And_Diversity,45.235885970294476
Employee_Health_And_Safety,31.970129933441058
Competitive_Behavior,25.613911322376225
Management_Of_Legal_And_Regulatory_Framework,21.0883096458856
Supply_Chain_Management,18.28826814785134
Business_Ethics,16.21690264827339
Critical_Incident_Risk_Management,14.659329648595303
Customer_Privacy,13.381984928273596
Selling_Practices_And_Product_Labeling,12.298924924689345
Director_Removal,11.282865121553186
Air_Quality,10.385737601842266
GHG_Emissions,9.602325664134696
Product_Quality_And_Safety,8.893890054605436
Ecological_Impacts,8.234542846214026
Data_Security,7.609168881434016
Energy_Management,7.030574142350815
Business_Model_Resilience,6.443057695636526
Water_And_Wastewater_Management,5.850029087421717
Systemic_Risk_Management,5.354474461841164
Physical_Impacts_Of_Climate_Change,4.834960321517428
Customer_Welfare,4.300468703760998
Product_Design_And_Lifecycle_Management,3.6978313446161337
Waste_And_Hazardous_Materials_Management,2.922467489799601
