Label,Score
Management_Of_Legal_And_Regulatory_Framework,699.0907400622964
Competitive_Behavior,159.0285965440562
Director_Removal,81.5526708640391
Business_Ethics,46.90521740738768
Product_Quality_And_Safety,34.882868411019444
Business_Model_Resilience,28.436884912778623
Ecological_Impacts,23.766539526579436
Product_Design_And_Lifecycle_Management,20.678477537061553
Selling_Practices_And_Product_Labeling,18.44722655438818
GHG_Emissions,16.457619209366385
Customer_Welfare,15.028989870101213
Data_Security,13.73375413933536
Human_Rights_And_Community_Relations,12.594395667139906
Systemic_Risk_Management,11.655273106473032
Employee_Engagement_Inclusion_And_Diversity,10.789137641957495
Access_And_Affordability,9.96804461965803
Energy_Management,9.194236807816196
Physical_Impacts_Of_Climate_Change,8.536282970802858
Waste_And_Hazardous_Materials_Management,7.932760220748605
Customer_Privacy,7.329577632073779
Labor_Practices,6.707168601104058
Air_Quality,6.116589650249807
Water_And_Wastewater_Management,5.542177447787253
Critical_Incident_Risk_Management,4.9432326570677105
Supply_Chain_Management,4.282950610097032
Employee_Health_And_Safety,3.398579742759466
