Label,Score
Management_Of_Legal_And_Regulatory_Framework,1642.2274254858494
Competitive_Behavior,253.66821844084188
Business_Ethics,114.8966189774219
Systemic_Risk_Management,71.48024731990881
Director_Removal,53.370195687166415
Business_Model_Resilience,41.40830869367346
Ecological_Impacts,34.48432820517337
GHG_Emissions,30.081659586110618
Customer_Welfare,26.992287356115412
Human_Rights_And_Community_Relations,24.431828308966942
Product_Quality_And_Safety,22.128528799279593
Selling_Practices_And_Product_Labeling,20.360998436925
Data_Security,18.741748532513157
Supply_Chain_Management,17.35626231902279
Labor_Practices,16.089360572979786
Customer_Privacy,14.9803739337367
Energy_Management,13.951154306239914
Employee_Health_And_Safety,12.953538051457144
Product_Design_And_Lifecycle_Management,11.911712769273436
Access_And_Affordability,10.959216667717556
Employee_Engagement_Inclusion_And_Diversity,10.048915407853201
Water_And_Wastewater_Management,9.100130407168763
Critical_Incident_Risk_Management,8.165299115236849
Waste_And_Hazardous_Materials_Management,7.267758618865628
Air_Quality,6.1844425562012475
Physical_Impacts_Of_Climate_Change,4.759447935124626
