Label,Score
Management_Of_Legal_And_Regulatory_Framework,1035.2795548439026
Competitive_Behavior,165.87816121743526
Business_Ethics,71.49278567824513
Labor_Practices,44.63926701177843
Director_Removal,31.536543631576933
Systemic_Risk_Management,24.72892874875106
Human_Rights_And_Community_Relations,20.847094472905155
Product_Quality_And_Safety,18.01730186410714
GHG_Emissions,16.00547790719429
Business_Model_Resilience,14.429590365907643
Employee_Engagement_Inclusion_And_Diversity,13.192287183890585
Ecological_Impacts,12.181885647121817
Access_And_Affordability,11.220790555409621
Selling_Practices_And_Product_Labeling,10.429782797815278
Data_Security,9.660557570576202
Customer_Welfare,8.990984320174903
Energy_Management,8.315795006870758
Physical_Impacts_Of_Climate_Change,7.693472760089207
Employee_Health_And_Safety,7.125295254489174
Supply_Chain_Management,6.57598318811506
Customer_Privacy,5.9956938731484115
Product_Design_And_Lifecycle_Management,5.474526010628324
Air_Quality,4.981618319492554
Critical_Incident_Risk_Management,4.443104718258837
Water_And_Wastewater_Management,3.8463166261208244
Waste_And_Hazardous_Materials_Management,3.0171978680446045
