Label,Score
Systemic_Risk_Management,710.2911515980959
Business_Model_Resilience,76.97109953640029
Supply_Chain_Management,35.779063926194794
Business_Ethics,22.336652784550097
Director_Removal,16.28058177791536
Management_Of_Legal_And_Regulatory_Framework,13.046760776196606
Physical_Impacts_Of_Climate_Change,10.978086255781818
Data_Security,9.532115359499585
Ecological_Impacts,8.301269401039463
Product_Design_And_Lifecycle_Management,7.449499478330836
Product_Quality_And_Safety,6.712764486961532
Human_Rights_And_Community_Relations,6.156706696958281
Customer_Privacy,5.685766504408093
GHG_Emissions,5.254507883859333
Competitive_Behavior,4.821458098944277
Customer_Welfare,4.46362667134963
Selling_Practices_And_Product_Labeling,4.131577380292583
Access_And_Affordability,3.7900011445453856
Employee_Engagement_Inclusion_And_Diversity,3.4967228363384493
Water_And_Wastewater_Management,3.192273879714776
Energy_Management,2.9085179655521642
Air_Quality,2.645768264424987
Employee_Health_And_Safety,2.3854263738030568
Critical_Incident_Risk_Management,2.11883494896756
Labor_Practices,1.818000221872353
Waste_And_Hazardous_Materials_Management,1.4517642755090492
