Label,Score
Product_Design_And_Lifecycle_Management,711.2565585374832
Energy_Management,125.55540649208706
Supply_Chain_Management,56.634162311442196
Labor_Practices,35.880617935967166
Employee_Health_And_Safety,25.510852078092285
Waste_And_Hazardous_Materials_Management,20.138460883812513
Access_And_Affordability,16.75567020860035
Customer_Welfare,14.535350061429199
Product_Quality_And_Safety,12.986074638785794
Selling_Practices_And_Product_Labeling,11.842561503872275
Director_Removal,10.822931867151055
Management_Of_Legal_And_Regulatory_Framework,9.940810176252853
Air_Quality,9.149412109749392
Critical_Incident_Risk_Management,8.447266156203113
Water_And_Wastewater_Management,7.853774607996456
Customer_Privacy,7.258743756567128
Human_Rights_And_Community_Relations,6.7340503429295495
Ecological_Impacts,6.2597499348339625
Data_Security,5.785210458911024
Employee_Engagement_Inclusion_And_Diversity,5.303827968018595
Physical_Impacts_Of_Climate_Change,4.855463972926373
GHG_Emissions,4.417817108071176
Business_Model_Resilience,4.010770456836326
Competitive_Behavior,3.5864499354793224
Systemic_Risk_Management,3.0730255640519317
Business_Ethics,2.4049831399315735
