Label,Score
Systemic_Risk_Management,1466.9038255438209
Business_Ethics,251.8891280477401
Management_Of_Legal_And_Regulatory_Framework,122.15532681415789
Competitive_Behavior,79.41971676039975
Product_Quality_And_Safety,57.88576743402518
Business_Model_Resilience,45.845840361434966
Data_Security,37.922373869863804
Ecological_Impacts,33.13495059229899
Access_And_Affordability,29.355466197186615
GHG_Emissions,26.5897400911781
Customer_Welfare,24.279371526557952
Air_Quality,22.35014540544944
Human_Rights_And_Community_Relations,20.50407902756706
Supply_Chain_Management,18.889432094292715
Director_Removal,17.50561302836286
Employee_Health_And_Safety,16.187467983923852
Selling_Practices_And_Product_Labeling,14.951198474998819
Critical_Incident_Risk_Management,13.853806389553938
Employee_Engagement_Inclusion_And_Diversity,12.834062709123828
Physical_Impacts_Of_Climate_Change,11.806617803813424
Labor_Practices,10.817633527243743
Energy_Management,9.885452027170686
Water_And_Wastewater_Management,8.939141472132178
Product_Design_And_Lifecycle_Management,7.899770318894298
Waste_And_Hazardous_Materials_Management,6.820142234981176
Customer_Privacy,5.373932404530933
