Label,Score
Business_Ethics,545.7472307160497
Competitive_Behavior,99.5133204315789
Selling_Practices_And_Product_Labeling,45.84916923369747
Director_Removal,28.61678551789373
Customer_Privacy,21.137400558160152
Labor_Practices,17.00097053468926
Employee_Engagement_Inclusion_And_Diversity,14.35674309055321
Data_Security,12.236798501748126
Product_Quality_And_Safety,10.881875304330606
Employee_Health_And_Safety,9.845279938948806
Human_Rights_And_Community_Relations,8.977609377005138
Management_Of_Legal_And_Regulatory_Framework,8.257135548861697
Systemic_Risk_Management,7.588990459218621
Critical_Incident_Risk_Management,7.000776588509325
Customer_Welfare,6.460925495135598
Business_Model_Resilience,5.969494326971471
Waste_And_Hazardous_Materials_Management,5.553036666737171
Water_And_Wastewater_Management,5.158921753056347
Ecological_Impacts,4.7837536165025085
Supply_Chain_Management,4.4190500127733685
Access_And_Affordability,4.0356405107013416
Product_Design_And_Lifecycle_Management,3.694932519691065
Physical_Impacts_Of_Climate_Change,3.3394857363018673
GHG_Emissions,2.9901998869900126
Air_Quality,2.569778807097464
Energy_Management,2.014693552337121
