Label,Score
Access_And_Affordability,600.0358269289136
Employee_Health_And_Safety,111.36851099471096
Critical_Incident_Risk_Management,48.586460281396285
Customer_Welfare,30.976137805206235
Product_Quality_And_Safety,22.76976078050211
Systemic_Risk_Management,18.564401864423417
Management_Of_Legal_And_Regulatory_Framework,15.719972213555593
Ecological_Impacts,13.65868985519046
Supply_Chain_Management,12.185592450434342
Business_Ethics,11.012595187639818
Selling_Practices_And_Product_Labeling,10.033607038902119
Human_Rights_And_Community_Relations,9.321111998986453
Employee_Engagement_Inclusion_And_Diversity,8.593446612998378
Business_Model_Resilience,7.970173911482561
Competitive_Behavior,7.380432734731585
Energy_Management,6.831343119207304
Air_Quality,6.348253222851781
Water_And_Wastewater_Management,5.9039233629300725
GHG_Emissions,5.475676877540536
Product_Design_And_Lifecycle_Management,5.033693021920044
Data_Security,4.630689184559742
Waste_And_Hazardous_Materials_Management,4.234563883626834
Physical_Impacts_Of_Climate_Change,3.8184332294622436
Labor_Practices,3.3856675950810313
Customer_Privacy,2.8926543766865507
Director_Removal,2.2683814930642257
