Label,Score
Energy_Management,721.2958363592625
Management_Of_Legal_And_Regulatory_Framework,145.9469213061966
Business_Model_Resilience,64.71243899292313
Water_And_Wastewater_Management,40.666368008591235
Data_Security,29.54963523056358
Air_Quality,24.12831099604955
Ecological_Impacts,19.97514505655272
Competitive_Behavior,17.48018988489639
Customer_Welfare,15.469633544096723
Access_And_Affordability,14.066633469250519
Physical_Impacts_Of_Climate_Change,12.91781787481159
Systemic_Risk_Management,11.901332752895541
Critical_Incident_Risk_Management,11.02706134528853
Employee_Health_And_Safety,10.26849634264363
Waste_And_Hazardous_Materials_Management,9.568745697615668
Product_Design_And_Lifecycle_Management,8.891953512036707
Selling_Practices_And_Product_Labeling,8.237033506971784
Employee_Engagement_Inclusion_And_Diversity,7.654095715057338
GHG_Emissions,7.113811750052264
Director_Removal,6.538105446903501
Human_Rights_And_Community_Relations,5.960188413009746
Product_Quality_And_Safety,5.464365396008361
Supply_Chain_Management,4.9597840462229215
Customer_Privacy,4.4164708050957415
Labor_Practices,3.7906679179432103
Business_Ethics,2.998958490366931
