Label,Score
Management_Of_Legal_And_Regulatory_Framework,755.289656445384
Competitive_Behavior,153.8866984358756
Ecological_Impacts,73.50798159255646
Business_Ethics,47.1306599653326
Customer_Welfare,35.00536536274012
Human_Rights_And_Community_Relations,28.474332685000263
Business_Model_Resilience,24.240290707792155
Product_Quality_And_Safety,21.29199055483332
Water_And_Wastewater_Management,19.116694839671254
Employee_Engagement_Inclusion_And_Diversity,17.21458709728904
Systemic_Risk_Management,15.687834031763487
Product_Design_And_Lifecycle_Management,14.513978736649733
Director_Removal,13.427645060408395
Selling_Practices_And_Product_Labeling,12.45765010471223
Employee_Health_And_Safety,11.560727309435606
Access_And_Affordability,10.717103277158458
Data_Security,9.941719020425808
Waste_And_Hazardous_Materials_Management,9.234874281100929
Critical_Incident_Risk_Management,8.557987695676275
Labor_Practices,7.884629242820665
Energy_Management,7.204302391473902
GHG_Emissions,6.5568460364302155
Customer_Privacy,5.903484455571743
Supply_Chain_Management,5.224378728773445
Physical_Impacts_Of_Climate_Change,4.499981916305842
Air_Quality,3.4686016381601803
