Label,Score
Systemic_Risk_Management,1032.9354181662202
Business_Ethics,179.67392258008476
Competitive_Behavior,84.96098008414265
Management_Of_Legal_And_Regulatory_Framework,52.22905585041735
Business_Model_Resilience,37.104759010253474
Director_Removal,28.442425376037136
Data_Security,23.24602095980663
Product_Quality_And_Safety,20.12469620880438
Ecological_Impacts,17.816831328789704
Supply_Chain_Management,16.05674119631294
Human_Rights_And_Community_Relations,14.660958350053988
Customer_Welfare,13.465566756844055
Customer_Privacy,12.41821851709392
Access_And_Affordability,11.490296876523644
Physical_Impacts_Of_Climate_Change,10.605719055398367
Employee_Engagement_Inclusion_And_Diversity,9.87139692978235
GHG_Emissions,9.157641347905155
Air_Quality,8.48350002997904
Critical_Incident_Risk_Management,7.8335557950777
Selling_Practices_And_Product_Labeling,7.175003943964839
Labor_Practices,6.5302711574186105
Employee_Health_And_Safety,5.97795092195156
Water_And_Wastewater_Management,5.432838173932396
Product_Design_And_Lifecycle_Management,4.825949000267428
Waste_And_Hazardous_Materials_Management,4.169903414178407
Energy_Management,3.310377692541806
