Label,Score
Management_Of_Legal_And_Regulatory_Framework,477.9353529959917
Competitive_Behavior,72.65014863212127
Product_Quality_And_Safety,33.85360491566826
Access_And_Affordability,21.671641479828395
Systemic_Risk_Management,16.034814215730876
Business_Model_Resilience,12.980957364547066
Business_Ethics,10.99537524965126
Ecological_Impacts,9.614171530702151
Energy_Management,8.586126797832549
Human_Rights_And_Community_Relations,7.688581226859242
Data_Security,6.941417234367691
GHG_Emissions,6.3574143834994175
Director_Removal,5.882175968261436
Customer_Welfare,5.421826163306832
Physical_Impacts_Of_Climate_Change,4.98597001330927
Product_Design_And_Lifecycle_Management,4.603214062226471
Labor_Practices,4.277106694993563
Employee_Engagement_Inclusion_And_Diversity,3.967916291265283
Air_Quality,3.6884908835054375
Selling_Practices_And_Product_Labeling,3.4166995536070317
Supply_Chain_Management,3.1489303011330776
Employee_Health_And_Safety,2.890660992823541
Critical_Incident_Risk_Management,2.621846963185817
Water_And_Wastewater_Management,2.316656835435424
Customer_Privacy,1.9633713113435078
Waste_And_Hazardous_Materials_Management,1.505527523404453
