Label,Score
Waste_And_Hazardous_Materials_Management,410.0609943345189
Product_Design_And_Lifecycle_Management,77.02581761335023
Energy_Management,36.53031769464724
Water_And_Wastewater_Management,22.96501575584989
Product_Quality_And_Safety,17.312440044013783
Management_Of_Legal_And_Regulatory_Framework,13.939151892554946
Selling_Practices_And_Product_Labeling,11.615687989862636
Supply_Chain_Management,10.047368947067298
Customer_Welfare,8.930730659514666
Access_And_Affordability,8.15256824734388
Air_Quality,7.404875570035074
Ecological_Impacts,6.818216974439565
GHG_Emissions,6.293554087460507
Labor_Practices,5.829468150099274
Customer_Privacy,5.417969169036951
Director_Removal,5.022249088098761
Data_Security,4.663869117444847
Employee_Health_And_Safety,4.295568164321594
Human_Rights_And_Community_Relations,3.9563562856637873
Physical_Impacts_Of_Climate_Change,3.6380232163064647
Business_Ethics,3.3073942841147073
Employee_Engagement_Inclusion_And_Diversity,2.9995992178446613
Competitive_Behavior,2.7205034208018333
Systemic_Risk_Management,2.4031866033619735
Critical_Incident_Risk_Management,2.0590806463442277
Business_Model_Resilience,1.5899950391612947
