Label,Score
Employee_Health_And_Safety,385.35017551481724
Critical_Incident_Risk_Management,71.8360106209293
Access_And_Affordability,32.57260380988009
Air_Quality,21.88192666892428
Physical_Impacts_Of_Climate_Change,16.022633473505266
Water_And_Wastewater_Management,13.235481683979742
Systemic_Risk_Management,11.254151403554715
Product_Quality_And_Safety,9.777620094944723
Human_Rights_And_Community_Relations,8.766369443270378
Supply_Chain_Management,7.963291706517339
Selling_Practices_And_Product_Labeling,7.307850626821164
Labor_Practices,6.755118416098412
Data_Security,6.234977102954872
Waste_And_Hazardous_Materials_Management,5.776356147136539
Customer_Privacy,5.369379960931838
Customer_Welfare,4.976906240335666
Energy_Management,4.626990159333218
Business_Model_Resilience,4.274903052195441
Employee_Engagement_Inclusion_And_Diversity,3.98070954188006
Business_Ethics,3.681724245863734
GHG_Emissions,3.3700733678997494
Product_Design_And_Lifecycle_Management,3.06215376209002
Ecological_Impacts,2.765990524640074
Competitive_Behavior,2.4481240328168496
Management_Of_Legal_And_Regulatory_Framework,2.082561426155735
Director_Removal,1.6259169763070531
