Label,Score
Management_Of_Legal_And_Regulatory_Framework,713.6133068725467
Ecological_Impacts,142.02079022687394
Competitive_Behavior,66.00417735485826
Business_Ethics,43.87183485121932
Human_Rights_And_Community_Relations,34.10440746077802
Product_Quality_And_Safety,27.61495924257906
Customer_Welfare,23.757362963922787
Business_Model_Resilience,20.904916975065134
Product_Design_And_Lifecycle_Management,18.734259389573708
Systemic_Risk_Management,16.95299945032457
Director_Removal,15.46065832755994
Employee_Engagement_Inclusion_And_Diversity,14.220810427970719
Selling_Practices_And_Product_Labeling,13.151246415451169
Access_And_Affordability,12.090612128202338
Employee_Health_And_Safety,11.242654056753963
Water_And_Wastewater_Management,10.4123199841124
Waste_And_Hazardous_Materials_Management,9.675224923965288
Data_Security,8.988869083317695
Labor_Practices,8.333903662918601
Energy_Management,7.7054889810679015
Critical_Incident_Risk_Management,7.079009556095116
Customer_Privacy,6.41628245121683
GHG_Emissions,5.8063549694779795
Supply_Chain_Management,5.133203300531022
Physical_Impacts_Of_Climate_Change,4.382905923033832
Air_Quality,3.32144284597598
