Label,Score
Management_Of_Legal_And_Regulatory_Framework,2156.924273967743
Business_Ethics,307.63167114846874
Competitive_Behavior,138.52790511748753
Business_Model_Resilience,88.70480024203425
Product_Quality_And_Safety,65.2052546684281
Access_And_Affordability,52.66421912109945
Ecological_Impacts,44.61977570812451
Director_Removal,39.17035012948327
Systemic_Risk_Management,34.99619665363571
Human_Rights_And_Community_Relations,31.644320021790918
Customer_Welfare,28.888333451584913
Employee_Engagement_Inclusion_And_Diversity,26.391667045012582
Data_Security,24.26049408473773
Selling_Practices_And_Product_Labeling,22.344233891315525
GHG_Emissions,20.6738115469052
Air_Quality,19.212512458791025
Customer_Privacy,17.80161360857892
Energy_Management,16.52653790442855
Labor_Practices,15.30640412287903
Physical_Impacts_Of_Climate_Change,14.084923448070185
Product_Design_And_Lifecycle_Management,12.912618491682224
Employee_Health_And_Safety,11.817229521198897
Critical_Incident_Risk_Management,10.74409902044863
Water_And_Wastewater_Management,9.483528282973566
Waste_And_Hazardous_Materials_Management,8.13266156098689
Supply_Chain_Management,6.3305653442657785
