Label,Score
Business_Model_Resilience,464.1056694537401
Product_Design_And_Lifecycle_Management,86.1126481469255
Management_Of_Legal_And_Regulatory_Framework,40.282513058395125
Systemic_Risk_Management,25.17236454464728
Supply_Chain_Management,18.341870037838817
Competitive_Behavior,14.760950114927255
Customer_Welfare,12.29683168878546
Ecological_Impacts,10.672434726729989
Product_Quality_And_Safety,9.486867131781764
Director_Removal,8.521902376087382
Business_Ethics,7.7382876969641075
Employee_Engagement_Inclusion_And_Diversity,7.078479905962013
Selling_Practices_And_Product_Labeling,6.507845240063034
Access_And_Affordability,6.012844874348957
GHG_Emissions,5.551725564524531
Physical_Impacts_Of_Climate_Change,5.133896245679352
Energy_Management,4.7555499414447695
Human_Rights_And_Community_Relations,4.439320025296183
Waste_And_Hazardous_Materials_Management,4.095305480819661
Data_Security,3.8238419916888233
Customer_Privacy,3.508698547782842
Water_And_Wastewater_Management,3.1974851187260356
Employee_Health_And_Safety,2.914973233419005
Critical_Incident_Risk_Management,2.588329543315922
Labor_Practices,2.2080959518789314
Air_Quality,1.6912685703282477
