Label,Score
Management_Of_Legal_And_Regulatory_Framework,1567.1292548850179
Access_And_Affordability,239.99142937734723
Business_Ethics,107.81264710822143
Labor_Practices,68.98905136680696
Director_Removal,52.92399833048694
Competitive_Behavior,43.12744477571687
Energy_Management,36.274283212202135
Human_Rights_And_Community_Relations,31.87556036701426
Ecological_Impacts,28.324925583146978
GHG_Emissions,25.436600512475707
Product_Quality_And_Safety,22.94595782610122
Waste_And_Hazardous_Materials_Management,21.00383502623299
Critical_Incident_Risk_Management,19.334284143988043
Air_Quality,17.790655988792423
Selling_Practices_And_Product_Labeling,16.40070334574557
Product_Design_And_Lifecycle_Management,15.183755520061823
Data_Security,14.147635958448518
Physical_Impacts_Of_Climate_Change,13.065204486163566
Supply_Chain_Management,12.075864880665904
Customer_Welfare,11.094361025549006
Employee_Engagement_Inclusion_And_Diversity,10.129145901300944
Systemic_Risk_Management,9.168320196389686
Business_Model_Resilience,8.252237990745925
Employee_Health_And_Safety,7.330497661372647
Water_And_Wastewater_Management,6.297926159211784
Customer_Privacy,4.89441901097598
