Label,Score
Access_And_Affordability,323.9530053138733
Human_Rights_And_Community_Relations,57.13931790890638
Employee_Health_And_Safety,25.38073205179535
Energy_Management,16.852996948058717
Critical_Incident_Risk_Management,12.969307626481168
Product_Design_And_Lifecycle_Management,10.728787730098702
Management_Of_Legal_And_Regulatory_Framework,9.273898501647636
Customer_Welfare,8.136556489334907
Product_Quality_And_Safety,7.254526045755483
Ecological_Impacts,6.590835983632132
Air_Quality,5.972925261245109
Employee_Engagement_Inclusion_And_Diversity,5.501637538080104
Selling_Practices_And_Product_Labeling,5.040658004989382
Water_And_Wastewater_Management,4.642494432860985
Labor_Practices,4.268360909016337
Waste_And_Hazardous_Materials_Management,3.968974705261644
Data_Security,3.6799153729807585
Customer_Privacy,3.3903975037683267
Supply_Chain_Management,3.1359841745870654
GHG_Emissions,2.8871251155796926
Systemic_Risk_Management,2.6621782992151566
Business_Model_Resilience,2.432967531727627
Physical_Impacts_Of_Climate_Change,2.2230227789259516
Business_Ethics,1.9730700503278058
Competitive_Behavior,1.6758086104819085
Director_Removal,1.2645129178417847
