Label,Score
Systemic_Risk_Management,720.5108644887805
Business_Ethics,114.15119184786454
Competitive_Behavior,47.19755722791888
Business_Model_Resilience,28.837862058135215
Supply_Chain_Management,21.655988947022706
Physical_Impacts_Of_Climate_Change,17.655259194318205
Data_Security,15.238317029317841
Ecological_Impacts,13.460075513401534
Management_Of_Legal_And_Regulatory_Framework,12.166097751643974
Customer_Privacy,11.122147603367921
Critical_Incident_Risk_Management,10.221854845294729
Employee_Engagement_Inclusion_And_Diversity,9.390964809223078
Employee_Health_And_Safety,8.66598253470147
Air_Quality,7.9768593579065055
Customer_Welfare,7.394593302858993
Access_And_Affordability,6.870232786750421
GHG_Emissions,6.381101842591306
Product_Quality_And_Safety,5.95753020371194
Human_Rights_And_Community_Relations,5.568806839379249
Water_And_Wastewater_Management,5.200080840033479
Waste_And_Hazardous_Materials_Management,4.835443446907448
Director_Removal,4.495564786688192
Selling_Practices_And_Product_Labeling,4.117198527092114
Labor_Practices,3.612530508922646
Energy_Management,3.0518104087823303
Product_Design_And_Lifecycle_Management,2.2640827369323233
