Label,Score
Customer_Privacy,724.3888495638967
Management_Of_Legal_And_Regulatory_Framework,128.34010160772596
Business_Ethics,63.08279602660332
Data_Security,42.03209305595374
Director_Removal,32.22284989641048
Selling_Practices_And_Product_Labeling,26.093551522528287
Waste_And_Hazardous_Materials_Management,21.971882451092824
Product_Quality_And_Safety,19.187440201931167
Access_And_Affordability,17.022899389325175
Business_Model_Resilience,15.443786608986557
Labor_Practices,14.061357615806628
Employee_Engagement_Inclusion_And_Diversity,12.876491404720582
Human_Rights_And_Community_Relations,11.862758032046258
Air_Quality,10.911885087669361
Physical_Impacts_Of_Climate_Change,10.11854396079434
Systemic_Risk_Management,9.326203333563171
Water_And_Wastewater_Management,8.626782242237823
Customer_Welfare,8.045505424437579
Product_Design_And_Lifecycle_Management,7.481774656363996
Ecological_Impacts,6.90491467420361
Critical_Incident_Risk_Management,6.338949044671608
Supply_Chain_Management,5.736707516160095
Energy_Management,5.209691453841515
GHG_Emissions,4.626409941993188
Employee_Health_And_Safety,3.988733966878499
Competitive_Behavior,3.0970374743192224
