Label,Score
Business_Ethics,843.6050290241838
Management_Of_Legal_And_Regulatory_Framework,130.39486461796332
Competitive_Behavior,60.16505912540015
Systemic_Risk_Management,39.03418889653403
Human_Rights_And_Community_Relations,28.98786758031929
Labor_Practices,23.388432778418064
Director_Removal,19.789470902469475
Physical_Impacts_Of_Climate_Change,17.264725563523825
Data_Security,15.411672116722912
GHG_Emissions,13.929523448750842
Ecological_Impacts,12.57863431336591
Business_Model_Resilience,11.447121255041566
Critical_Incident_Risk_Management,10.492640535347164
Supply_Chain_Management,9.68062040884979
Water_And_Wastewater_Management,8.989979465317447
Selling_Practices_And_Product_Labeling,8.32197411521338
Air_Quality,7.679351431666873
Customer_Welfare,7.124769028276205
Employee_Health_And_Safety,6.587222146859858
Product_Quality_And_Safety,6.026572676812066
Energy_Management,5.503383208590094
Waste_And_Hazardous_Materials_Management,5.010997662349837
Customer_Privacy,4.515815483639017
Employee_Engagement_Inclusion_And_Diversity,3.997058306253166
Access_And_Affordability,3.4211220399738522
Product_Design_And_Lifecycle_Management,2.651900830824161
