Label,Score
Management_Of_Legal_And_Regulatory_Framework,886.6744966134429
Business_Ethics,141.49109398305882
Competitive_Behavior,65.92076132853981
Systemic_Risk_Management,42.57140294054989
Director_Removal,31.210341909027193
Business_Model_Resilience,25.04749371705111
Ecological_Impacts,20.937555133132264
GHG_Emissions,18.212026801833417
Product_Quality_And_Safety,16.04977169452468
Customer_Welfare,14.471387786034029
Data_Security,13.153064368467312
Employee_Engagement_Inclusion_And_Diversity,12.057797859190032
Selling_Practices_And_Product_Labeling,11.07498703157762
Human_Rights_And_Community_Relations,10.171168252971256
Labor_Practices,9.407118005270604
Access_And_Affordability,8.697538130159955
Supply_Chain_Management,8.03981696619303
Product_Design_And_Lifecycle_Management,7.4415290896140505
Energy_Management,6.893980332912179
Air_Quality,6.377919947000919
Customer_Privacy,5.8747217988129705
Waste_And_Hazardous_Materials_Management,5.400888657110045
Water_And_Wastewater_Management,4.911650720299804
Employee_Health_And_Safety,4.370283885902609
Physical_Impacts_Of_Climate_Change,3.7004467748483876
Critical_Incident_Risk_Management,2.8407532012060983
