Label,Score
Management_Of_Legal_And_Regulatory_Framework,902.7371761128306
Business_Ethics,188.5307883338537
Director_Removal,95.8698484248016
Human_Rights_And_Community_Relations,66.51420292118564
Ecological_Impacts,50.45625724387355
Access_And_Affordability,40.98357169399969
Product_Quality_And_Safety,34.52607272687601
Physical_Impacts_Of_Climate_Change,30.019651538983453
Systemic_Risk_Management,26.73290428868495
Business_Model_Resilience,24.064433958148584
Critical_Incident_Risk_Management,21.91152624489041
Water_And_Wastewater_Management,20.1058051243308
Selling_Practices_And_Product_Labeling,18.577115603431594
GHG_Emissions,17.095666724431794
Supply_Chain_Management,15.787037919217255
Data_Security,14.583794473408489
Labor_Practices,13.46670708284364
Customer_Welfare,12.422790860757232
Air_Quality,11.499661944661057
Employee_Engagement_Inclusion_And_Diversity,10.543933943350567
Energy_Management,9.72618323302595
Product_Design_And_Lifecycle_Management,8.904905548493844
Employee_Health_And_Safety,8.019152175722411
Competitive_Behavior,7.096505367633654
Waste_And_Hazardous_Materials_Management,6.081151513630175
Customer_Privacy,4.743153075076407
