Label,Score
Management_Of_Legal_And_Regulatory_Framework,1108.014854632318
Business_Ethics,165.89114866871387
Competitive_Behavior,73.95199484104523
Access_And_Affordability,48.823772058822215
Labor_Practices,37.39211062435061
Product_Quality_And_Safety,30.743284654337913
Energy_Management,25.850662286393344
GHG_Emissions,22.80280724482145
Director_Removal,20.276669990562368
Human_Rights_And_Community_Relations,18.2191825445625
Critical_Incident_Risk_Management,16.537400040775537
Air_Quality,15.120896236621775
Ecological_Impacts,13.943802002992015
Physical_Impacts_Of_Climate_Change,12.756444965314586
Systemic_Risk_Management,11.776772942568641
Data_Security,10.890134575165575
Selling_Practices_And_Product_Labeling,10.113607762963511
Supply_Chain_Management,9.325494478835026
Customer_Welfare,8.582789815613069
Waste_And_Hazardous_Materials_Management,7.910163473861758
Product_Design_And_Lifecycle_Management,7.27631691651186
Employee_Engagement_Inclusion_And_Diversity,6.623943581216736
Business_Model_Resilience,5.941114713685238
Employee_Health_And_Safety,5.253189717885107
Customer_Privacy,4.489709938396118
Water_And_Wastewater_Management,3.491737224147073
