Label,Score
Human_Rights_And_Community_Relations,678.3153700828552
Management_Of_Legal_And_Regulatory_Framework,109.18924590188544
Business_Model_Resilience,48.05613509414252
Ecological_Impacts,30.81270235806005
Access_And_Affordability,23.199929629801773
Physical_Impacts_Of_Climate_Change,18.431259764300194
Systemic_Risk_Management,15.711763978528325
Director_Removal,13.767299369967077
GHG_Emissions,12.32036061346298
Supply_Chain_Management,11.068914499075618
Business_Ethics,9.975645130965859
Competitive_Behavior,9.144094490911812
Selling_Practices_And_Product_Labeling,8.419650803494733
Employee_Engagement_Inclusion_And_Diversity,7.783541350218002
Product_Design_And_Lifecycle_Management,7.217014180641854
Data_Security,6.68324619755731
Employee_Health_And_Safety,6.216748860053485
Product_Quality_And_Safety,5.763207734271418
Critical_Incident_Risk_Management,5.332746053929441
Water_And_Wastewater_Management,4.912574538058834
Energy_Management,4.504520708724158
Customer_Privacy,4.110742595687043
Customer_Welfare,3.7461964272661135
Labor_Practices,3.32364690596296
Air_Quality,2.808699127912405
Waste_And_Hazardous_Materials_Management,2.1847403938445495
