Label,Score
Director_Removal,744.7203919813037
Management_Of_Legal_And_Regulatory_Framework,137.64027236693073
Labor_Practices,63.14848633133806
Data_Security,41.71361805399647
Employee_Engagement_Inclusion_And_Diversity,31.516221356228925
Business_Ethics,25.281590265396517
Business_Model_Resilience,21.635629917669576
Customer_Privacy,18.909556014055852
Product_Design_And_Lifecycle_Management,16.771082639461383
Waste_And_Hazardous_Materials_Management,15.088767010776792
Physical_Impacts_Of_Climate_Change,13.754132991889492
Systemic_Risk_Management,12.585958631767426
Human_Rights_And_Community_Relations,11.536214474181179
Supply_Chain_Management,10.63626749929972
Water_And_Wastewater_Management,9.781989474315196
Product_Quality_And_Safety,9.03642621464678
Selling_Practices_And_Product_Labeling,8.363857268646825
Air_Quality,7.71598884195555
Customer_Welfare,7.131047356291674
Competitive_Behavior,6.573479078157106
Ecological_Impacts,6.0258284923038445
Critical_Incident_Risk_Management,5.494820871565025
GHG_Emissions,4.960783492715564
Employee_Health_And_Safety,4.365372906293487
Energy_Management,3.7577928765676916
Access_And_Affordability,2.8544221667107195
