Label,Score
Business_Ethics,463.11339169740677
Employee_Engagement_Inclusion_And_Diversity,82.86528691300191
Human_Rights_And_Community_Relations,39.131452726433054
Labor_Practices,24.796482001431286
Product_Quality_And_Safety,18.589928858564235
Competitive_Behavior,15.196653618302662
Customer_Privacy,12.892874601006042
Employee_Health_And_Safety,11.062096114677843
Director_Removal,9.778438319743145
Data_Security,8.808122149901465
Selling_Practices_And_Product_Labeling,8.00494673702633
Management_Of_Legal_And_Regulatory_Framework,7.307117243763059
Systemic_Risk_Management,6.699699848191813
Critical_Incident_Risk_Management,6.182241287780926
Access_And_Affordability,5.700965201132931
Business_Model_Resilience,5.283289287239313
Customer_Welfare,4.925472245231504
Water_And_Wastewater_Management,4.56918966100784
Ecological_Impacts,4.258895568782464
Supply_Chain_Management,3.935718877968611
Waste_And_Hazardous_Materials_Management,3.6412894685927313
Product_Design_And_Lifecycle_Management,3.3554267324798275
Physical_Impacts_Of_Climate_Change,3.05579196344479
GHG_Emissions,2.721417974389624
Air_Quality,2.3276005378284026
Energy_Management,1.796211872730055
