Label,Score
Business_Ethics,1735.647370353341
Management_Of_Legal_And_Regulatory_Framework,236.65803495817818
Systemic_Risk_Management,107.36850361165125
Data_Security,67.46337069256697
Director_Removal,50.41717358818278
Product_Quality_And_Safety,40.25689659197815
Labor_Practices,34.17505863070255
Competitive_Behavior,29.714264597801957
Customer_Privacy,26.584074576210696
Air_Quality,23.978015309141483
Critical_Incident_Risk_Management,21.934037076949608
Human_Rights_And_Community_Relations,20.169994453142863
Access_And_Affordability,18.604128637292888
Employee_Engagement_Inclusion_And_Diversity,17.073512214963557
Physical_Impacts_Of_Climate_Change,15.772418234846555
Water_And_Wastewater_Management,14.619256451172987
Selling_Practices_And_Product_Labeling,13.56378307993873
Business_Model_Resilience,12.570141065720236
Waste_And_Hazardous_Materials_Management,11.677614057902247
Ecological_Impacts,10.808061974617885
Employee_Health_And_Safety,9.973182734509464
Supply_Chain_Management,9.156517769093625
Customer_Welfare,8.361246023647254
GHG_Emissions,7.389723324115039
Energy_Management,6.323277788236737
Product_Design_And_Lifecycle_Management,4.740340701813693
