Label,Score
Management_Of_Legal_And_Regulatory_Framework,1309.9083219766617
Business_Ethics,201.1128828310175
Competitive_Behavior,96.96178469702136
Business_Model_Resilience,63.0609538431745
Product_Quality_And_Safety,47.20427841285709
Access_And_Affordability,37.96613613644149
Ecological_Impacts,31.93587847542949
Director_Removal,27.95881037117215
Systemic_Risk_Management,24.930178203445394
Human_Rights_And_Community_Relations,22.587210754398257
Customer_Welfare,20.531460219062865
Employee_Engagement_Inclusion_And_Diversity,18.82736313494388
Data_Security,17.29918696306413
Selling_Practices_And_Product_Labeling,15.88760024268413
GHG_Emissions,14.641218325938098
Air_Quality,13.495194035785971
Customer_Privacy,12.510863504052395
Energy_Management,11.612807265657466
Labor_Practices,10.756339948886307
Physical_Impacts_Of_Climate_Change,9.912673080136301
Product_Design_And_Lifecycle_Management,9.14331749410485
Employee_Health_And_Safety,8.373593975702533
Critical_Incident_Risk_Management,7.5625752832129365
Water_And_Wastewater_Management,6.657552649980062
Waste_And_Hazardous_Materials_Management,5.725999640766531
Supply_Chain_Management,4.435817905337899
