Label,Score
Director_Removal,541.4398302510381
Management_Of_Legal_And_Regulatory_Framework,86.56484626838937
Business_Ethics,40.6761912133079
Business_Model_Resilience,26.5965847998159
Data_Security,19.480475429678336
Labor_Practices,15.436702005914412
Employee_Engagement_Inclusion_And_Diversity,13.017169267986901
Customer_Privacy,11.36917208461091
Product_Design_And_Lifecycle_Management,10.145219837431796
Systemic_Risk_Management,9.148292274971027
Competitive_Behavior,8.33288865024224
Human_Rights_And_Community_Relations,7.6403459457797
Physical_Impacts_Of_Climate_Change,7.058734047051985
Supply_Chain_Management,6.539072667015716
Waste_And_Hazardous_Materials_Management,6.019700688542798
Water_And_Wastewater_Management,5.556048252095934
Selling_Practices_And_Product_Labeling,5.161512354330625
Customer_Welfare,4.790441916877171
Product_Quality_And_Safety,4.451699275930878
Air_Quality,4.1096063503064215
Ecological_Impacts,3.8018947649979964
Critical_Incident_Risk_Management,3.471607873419998
GHG_Emissions,3.1499073882005177
Energy_Management,2.788746778634959
Employee_Health_And_Safety,2.4016556760907406
Access_And_Affordability,1.8516547482140595
