Label,Score
Customer_Privacy,930.0654419586062
Data_Security,138.84513818460982
Business_Ethics,58.191239981446415
Management_Of_Legal_And_Regulatory_Framework,37.28400866489392
Selling_Practices_And_Product_Labeling,28.476934367790818
Business_Model_Resilience,22.917287275835406
Director_Removal,19.354221752553713
Labor_Practices,16.830302102782298
Waste_And_Hazardous_Materials_Management,14.9935639325995
Human_Rights_And_Community_Relations,13.536968430678826
Critical_Incident_Risk_Management,12.295072493318003
Product_Design_And_Lifecycle_Management,11.32028185139643
Energy_Management,10.385705542343203
Access_And_Affordability,9.543622277735267
Product_Quality_And_Safety,8.816124637087341
Systemic_Risk_Management,8.137309070851188
Competitive_Behavior,7.51381605619099
Air_Quality,6.970981402264442
Employee_Engagement_Inclusion_And_Diversity,6.455531946499832
Physical_Impacts_Of_Climate_Change,5.954065850150073
Water_And_Wastewater_Management,5.479714276036248
Customer_Welfare,5.011090998770669
Supply_Chain_Management,4.557062552063144
Employee_Health_And_Safety,4.02347480514436
GHG_Emissions,3.417317233135691
Ecological_Impacts,2.62372517141921
