Label,Score
Employee_Health_And_Safety,3032.416463263333
Product_Design_And_Lifecycle_Management,357.36794871778693
Waste_And_Hazardous_Materials_Management,158.65581602824386
Ecological_Impacts,98.84184631920652
Employee_Engagement_Inclusion_And_Diversity,74.56121984694619
Access_And_Affordability,59.92711084894836
Energy_Management,50.41797077312367
Management_Of_Legal_And_Regulatory_Framework,43.69205328839598
Customer_Welfare,38.87567725835834
Business_Ethics,35.009191690478474
Labor_Practices,31.848006420827005
Water_And_Wastewater_Management,29.123528286174405
Critical_Incident_Risk_Management,26.856854051467963
Competitive_Behavior,24.797413591470104
Director_Removal,22.90911278373096
Human_Rights_And_Community_Relations,21.16226963623194
Selling_Practices_And_Product_Labeling,19.636965561338002
Supply_Chain_Management,18.24183470380376
Product_Quality_And_Safety,16.924682705663145
Customer_Privacy,15.645817071548663
Business_Model_Resilience,14.411774201260414
Systemic_Risk_Management,13.194868255028268
Air_Quality,11.926062077473034
Data_Security,10.547640918652178
GHG_Emissions,9.002055872551864
Physical_Impacts_Of_Climate_Change,7.005824881591252
